name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
TGTX,"TG Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,56.0,55.68,55.59,54.18,53.53,49.86,43.92,40.45,56.11,55.27,58.25,54.78,4.03,4.36,2.44,2119171.2,1963062.4333333333,109931496.0,106365593.0,1.04,0.0,8571866667.492686,5.28,123,4.42,172,76.32,86,28.67,1.06,0.73,0.3,1.42,50.0,0.092,27.2,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,2026-11-09,False,False,5,thin RVOL,"near21, BB",8,https://www.tradingview.com/chart/?symbol=NASDAQ:TGTX&interval=D,False,False,False
CHYM,"Chime Financial, Inc.",NASDAQ,Packaged Software,26.46,31.05,32.14,32.18,28.99,23.89,22.93,23.45,30.3,31.01,28.47,26.3,5.54,5.91,1.56,9848699.9,8157978.333333333,215860107.0,262542778.0,0.97,-0.65,10017361918.886793,-19.21,383,51.89,45,52.6,133,28.43,-1.48,-17.66,2.48,1.39,10.2,0.248,34.8,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2026-11-11,False,False,6,,,3,https://www.tradingview.com/chart/?symbol=NASDAQ:CHYM&interval=D,False,False,False
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Packaged Software,141.21,131.23,123.3,123.09,123.12,138.79,118.37,102.28,133.32,127.78,146.59,138.27,6.98,6.99,9.87,3334425.4,2652213.2,374519026.0,326467111.0,0.63,-0.77,16603407417.911917,22.31,36,-6.47,225,68.83,98,28.22,2.1,14.53,1.5,0.84,29.8,0.393,25.86,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2026-11-09,False,False,6,,EMA,7,https://www.tradingview.com/chart/?symbol=NYSE:DOCN&interval=D,False,False,False
INOD,Innodata Inc.,NASDAQ,Data Processing Services,71.99,58.85,57.35,58.81,60.11,73.09,62.98,60.88,61.48,59.66,73.78,66.13,4.89,5.8,4.18,1850095.9,1342155.8,96621796.0,78936433.0,3.25,1.24,2475207180.8172073,14.6,68,-12.21,257,79.71,78,27.37,3.41,25.53,3.56,1.83,140.4,0.342,21.86,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-05,False,False,5,LoD>60% ATR,"EMA, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:INOD&interval=D,False,False,False
AMRX,"Amneal Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,19.33,18.18,17.91,17.92,17.99,16.33,15.19,14.73,18.59,18.17,20.17,18.74,4.31,4.37,0.84,3210872.6,2227794.1,43063260.0,39913159.0,1.19,1.03,6173111125.898973,8.53,101,11.16,151,60.95,112,26.88,1.7,7.94,1.46,1.7,70.4,0.201,17.86,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-10-29,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21",6,https://www.tradingview.com/chart/?symbol=NASDAQ:AMRX&interval=D,False,False,False
MRX,Marex Group Limited,NASDAQ,Internet Software/Services,71.59,72.63,73.29,72.59,68.96,63.98,57.26,52.82,73.0,72.44,72.86,70.5,4.65,4.64,3.32,747520.0,772837.8333333334,55327460.0,56102874.0,0.52,-0.84,5149531095.143977,-3.78,211,9.52,157,74.65,87,26.8,0.82,-2.32,0.25,0.71,32.8,0.121,28.6,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:MRX&interval=D,False,False,False
CLF,Cleveland-Cliffs Inc.,NYSE,Steel,12.87,12.22,12.09,11.95,11.64,11.52,10.82,11.42,12.34,12.13,12.94,12.38,4.06,4.68,0.6,14910980.3,14320512.1,184304991.0,171063291.0,1.45,-1.2,7342850146.144453,7.97,106,21.42,108,50.18,138,26.52,2.26,6.42,1.31,0.93,81.3,0.135,10.85,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,2026-10-26,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21, RVOL",7,https://www.tradingview.com/chart/?symbol=NYSE:CLF&interval=D,False,False,False
MMED,"MiniMed Group, Inc.",NASDAQ,Medical Specialties,20.54,21.8,21.84,21.21,19.83,16.6,,,21.57,21.41,21.26,20.37,4.67,4.92,1.01,2725223.0,2182604.8,44830703.0,46286864.0,1.09,-0.14,5778928079.575471,0.44,169,44.14,55,34.95,169,26.51,0.73,-5.94,0.83,0.88,16.8,0.237,25.5,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,2026-12-30,False,False,4,"thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:MMED&interval=D,False,False,False
SANM,Sanmina Corporation,NASDAQ,Electronic Production Equipment,221.89,204.55,200.94,200.37,200.08,220.35,196.33,186.44,206.67,203.09,224.65,213.5,4.41,4.85,10.75,605033.2,593867.5,131773260.0,118994023.0,1.6,0.07,11892717311.404596,19.68,48,-12.69,263,72.4,90,26.46,2.25,10.42,1.91,1.04,78.0,0.181,15.29,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-09,False,False,5,LoD>60% ATR,"EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:SANM&interval=D,False,False,False
ACMR,"ACM Research, Inc.",NASDAQ,Industrial Machinery,80.67,70.55,72.35,75.08,77.8,81.59,70.95,65.59,72.75,73.45,82.78,72.4,5.19,6.43,5.19,1227212.9,988240.9333333351,79721396.0,74197953.0,2.73,-1.52,5618600769.242614,4.43,130,-24.73,344,98.89,64,26.2,0.57,11.51,1.53,2.0,159.4,0.259,19.83,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-11,False,False,5,LoD>60% ATR,RVOL,3,https://www.tradingview.com/chart/?symbol=NASDAQ:ACMR&interval=D,False,False,False
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,37.65,38.63,39.21,40.97,42.05,35.83,30.41,26.54,38.84,39.62,40.04,37.16,5.18,5.95,2.24,2849190.2999999984,2283515.6999999974,85974366.0,93567056.0,1.0,-0.72,5058915953.236607,-15.32,337,-10.34,246,99.95,61,24.76,-1.76,-3.99,0.84,1.28,21.7,0.186,41.21,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:DFTX&interval=D,False,False,False
GEO,Geo Group Inc (The) REIT,NYSE,Miscellaneous Commercial Services,30.62,31.09,31.39,31.41,31.14,28.48,24.51,22.49,30.96,31.17,31.19,29.19,4.16,4.16,1.27,2443998.4,2286163.933333333,70002340.0,71809933.0,0.98,-0.54,4030191604.258239,-6.65,241,3.69,175,76.79,84,24.61,-0.4,-2.45,0.42,1.57,112.6,0.1,29.05,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,2026-11-05,False,False,4,"LoD>60% ATR, thin RVOL","near21, BB",5,https://www.tradingview.com/chart/?symbol=NYSE:GEO&interval=D,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,36.48,34.49,35.79,35.88,32.76,30.23,29.62,29.64,35.23,35.09,36.77,35.24,4.15,5.43,1.98,1387677.5,1533696.6333333333,55949253.0,55030569.0,0.99,-2.79,3804960220.4322467,-7.74,254,32.41,77,48.84,143,24.5,2.09,1.92,0.73,0.77,62.6,0.242,16.93,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,2026-11-10,False,True,3,"LoD>60% ATR, thin RVOL, large gap","EMA, near21",8,https://www.tradingview.com/chart/?symbol=NYSE:ERO&interval=D,False,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,13.35,12.23,11.71,11.2,11.25,12.3,11.33,10.96,12.49,11.92,13.65,13.27,6.14,6.7,0.89,52032452.3,50568215.766666666,675085680.0,566389301.0,0.72,-1.32,5157095917.494496,19.52,49,-7.52,229,60.65,113,24.22,2.78,14.0,1.8,0.42,8.9,0.326,10.03,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:MARA&interval=D,False,False,False
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,88.17,90.73,90.19,95.43,97.58,89.12,76.6,65.74,90.76,92.34,91.56,86.3,4.17,5.11,4.5,1339274.2999999996,1201305.0333333334,105919065.0,114642141.0,0.68,-0.45,7774281147.60672,-17.2,361,1.98,185,87.88,70,24.22,-1.89,-2.24,0.88,1.17,41.5,0.088,36.12,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, BB",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SYRE&interval=D,False,False,False
PGY,Pagaya Technologies Ltd.,NASDAQ,Packaged Software,18.72,20.58,21.38,21.29,20.26,17.78,15.9,17.16,20.59,20.89,20.71,18.33,6.12,6.75,1.26,2769435.1999999955,2298600.8333333335,43029808.0,48940277.0,3.02,-0.48,1561731853.8661532,-12.48,311,22.27,105,62.64,109,24.14,-1.13,-12.46,1.54,1.88,30.9,0.203,29.28,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-17,False,False,6,,RVOL,3,https://www.tradingview.com/chart/?symbol=NASDAQ:PGY&interval=D,False,False,False
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,85.2,93.09,89.94,87.13,78.96,66.94,68.61,81.09,92.34,89.39,92.81,84.35,6.67,6.74,5.74,826550.2,594811.0333333333,50677900.0,51828760.0,1.36,-0.33,2540880517.784141,-1.29,186,34.13,73,39.4,156,24.08,1.17,-5.27,0.69,1.47,14.8,0.263,30.69,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,2026-11-03,False,False,5,thin RVOL,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:WGS&interval=D,False,False,False
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,76.97,82.74,81.38,80.24,79.08,69.04,64.85,58.28,81.46,80.94,80.72,75.09,5.83,5.89,4.54,1111592.1000000013,940336.0000000005,72377662.0,75453814.0,1.19,0.86,3856168431.296802,-0.82,180,50.74,46,22.17,205,24.03,-0.45,-5.42,0.83,1.24,41.4,0.139,31.78,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-09,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NYSE:PARR&interval=D,False,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,69.34,65.68,64.95,64.52,58.93,,,,66.63,64.78,71.4,68.87,4.04,4.7,3.26,666992.6,695175.6333333333,48203478.0,44851805.0,0.66,1.9,27290343029.0,11.62,82,23.36,104,36.63,161,23.87,3.76,6.76,1.5,0.78,14.4,0.163,9.73,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-03,False,False,5,below 200-MA,"EMA, near21",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SMCIP&interval=D,False,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.37,3.17,3.05,2.99,2.96,3.3,2.93,2.9,3.24,3.12,3.53,3.36,5.31,6.15,0.21,12661710.499999994,20643818.033333335,69569667.0,61714694.0,0.76,-1.41,924314651.9056225,12.71,79,-18.99,309,77.37,82,23.7,2.26,10.56,1.33,0.82,4.8,0.32,11.87,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-16,False,False,5,thin RVOL,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NASDAQ:HIVE&interval=D,False,False,False
BRKR,Bruker Corporation,NASDAQ,Medical Specialties,59.67,58.3,58.01,58.05,58.27,55.5,49.39,48.69,59.42,58.55,62.59,59.36,4.48,4.76,2.84,2584866.2,2101695.966666667,125408198.0,122004852.0,0.95,-0.83,9091280128.01111,1.12,164,-1.01,199,70.58,95,23.56,0.5,2.87,0.4,1.13,10.7,0.2,16.1,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,2026-10-29,False,False,5,thin RVOL,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NASDAQ:BRKR&interval=D,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,73.68,73.61,72.42,74.3,75.14,73.2,66.06,59.63,73.91,73.85,77.57,73.34,5.36,5.54,4.08,1880130.3,1710831.0666666667,126054033.0,127115033.0,0.92,0.28,10149848056.334978,-0.66,176,16.66,125,54.5,126,23.5,-0.35,1.74,0.04,1.04,8.3,0.169,21.06,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,2026-11-11,False,False,6,,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:VSAT&interval=D,False,False,False
UMAC,"Unusual Machines, Inc.",AMEX,Electronic Equipment/Instruments,22.69,23.22,23.74,25.15,23.65,22.13,19.8,18.19,23.5,23.87,24.68,22.62,7.01,8.71,1.98,2402467.4,3846594.6333333333,87279232.0,96743137.0,0.84,-0.87,1133513126.6354558,-14.7,330,13.28,137,71.37,94,23.32,-0.47,-4.43,0.57,1.04,3.5,0.172,24.45,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-12,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=AMEX:UMAC&interval=D,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,608.91,598.94,590.32,610.79,598.16,647.95,567.74,518.43,604.8,601.7,627.96,593.68,5.41,6.47,39.38,571314.0,418393.13333333336,254763763.0,255551109.0,0.59,-1.0,18310553309.596237,1.48,160,-17.41,297,85.55,73,23.21,0.28,3.15,0.19,0.87,38.7,0.193,21.27,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-04,False,False,6,,"EMA, near21",7,https://www.tradingview.com/chart/?symbol=NASDAQ:SITM&interval=D,False,False,False
CXW,"CoreCivic, Inc.",NYSE,Miscellaneous Commercial Services,32.28,34.08,33.94,33.64,32.7,28.94,25.7,24.06,33.54,33.62,32.76,30.55,4.88,4.82,1.55,2237597.9,1878412.2,60635146.0,63191665.0,0.78,-0.57,3192281905.102002,-5.09,225,8.58,161,66.13,101,23.21,-0.27,-4.88,0.83,1.42,111.3,0.134,31.05,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-11-09,False,False,4,"LoD>60% ATR, thin RVOL",near21,3,https://www.tradingview.com/chart/?symbol=NYSE:CXW&interval=D,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,85.34,87.53,86.46,84.97,74.49,71.64,75.99,71.48,87.59,85.35,90.52,83.69,4.74,5.65,4.82,1305291.0000000014,1059846.8666666653,90447332.0,90056425.0,1.16,-3.46,7150572659.050556,-3.68,210,42.92,57,28.5,190,22.58,2.58,-1.29,0.0,1.42,34.2,0.127,18.81,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,2026-11-05,False,True,4,"thin RVOL, large gap",near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:AUGO&interval=D,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,14.46,13.73,13.01,12.7,13.09,14.15,12.86,12.6,13.9,13.37,15.22,14.43,6.3,6.69,0.97,18803277.0,18775737.066666666,271497158.0,238458119.0,0.91,-0.79,3713575027.2285333,22.03,39,-13.62,273,59.25,116,22.55,1.56,11.16,1.22,0.82,3.1,0.339,10.71,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,2026-12-16,False,False,5,thin RVOL,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NASDAQ:CLSK&interval=D,False,False,False
EAT,"Brinker International, Inc.",NYSE,Restaurants,210.8,206.96,218.22,225.95,217.46,185.3,171.97,167.82,208.86,214.72,211.74,200.72,4.31,4.65,9.81,2027711.6,1316213.9666666666,277457904.0,297402494.0,0.56,-0.21,8804064180.26788,-15.3,336,25.13,95,56.15,123,21.99,-0.66,-3.4,0.39,1.12,102.8,0.237,23.91,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-11-04,False,False,4,"LoD>60% ATR, thin RVOL",near21,3,https://www.tradingview.com/chart/?symbol=NYSE:EAT&interval=D,False,False,False
QCOM,QUALCOMM Incorporated,NASDAQ,Semiconductors,197.24,186.78,177.77,172.46,169.29,188.32,170.88,168.9,187.38,180.29,199.61,193.22,4.63,4.39,8.66,17101759.4,12611546.233333332,2487501379.0,2175012486.0,0.55,0.68,207148136280.3686,23.74,30,-10.11,245,51.85,135,21.83,3.76,10.95,2.14,0.74,46.4,0.243,9.85,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-11-11,False,False,6,,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:QCOM&interval=D,False,False,False
FDS,FactSet Research Systems Inc.,NYSE,Financial Publishing/Services,279.43,275.57,288.64,289.43,280.17,257.16,243.7,249.81,280.67,283.38,283.69,275.82,4.02,4.19,11.71,871332.1,861573.7,240749539.0,249369297.0,0.48,0.12,9938080479.031834,-6.81,243,29.18,85,42.45,152,21.61,-0.06,-3.19,0.33,0.67,30.8,0.221,16.08,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-09-30,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:FDS&interval=D,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,145.98,147.42,148.44,146.07,140.29,128.62,119.33,129.36,147.36,146.53,149.43,144.1,4.9,5.11,7.46,1127281.4,1177444.4,171883334.0,171994013.0,0.87,1.14,6829822412.725204,0.4,170,11.03,152,50.81,137,20.74,0.79,-1.66,0.07,0.71,25.3,0.153,19.94,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:DUOL&interval=D,False,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,76.8,79.72,81.03,80.24,70.89,62.66,68.2,73.96,79.69,78.84,82.07,76.1,6.5,6.62,5.09,1082583.8,1542712.8333333333,118480346.0,123788306.0,1.01,0.27,3214042321.9775286,-6.19,235,81.6,16,-13.18,329,20.74,1.26,-5.22,0.39,1.17,13.8,0.23,23.92,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:WIX&interval=D,False,True,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.68,5.7,5.88,5.94,5.78,5.16,4.78,4.62,5.73,5.81,5.85,5.64,4.59,4.88,0.28,5973926.3,6429511.366666666,36519625.0,38199870.0,0.77,0.0,2419111957.6707106,-5.8,231,2.53,183,63.69,106,20.14,-0.35,-3.45,0.45,0.78,16.2,0.154,22.31,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,2026-10-23,False,False,5,thin RVOL,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:NWL&interval=D,False,False,False
CRDO,Credo Technology Group Holding Ltd,NASDAQ,Information Technology Services,193.87,170.31,183.55,204.66,210.51,218.94,188.15,175.91,179.85,187.1,196.15,189.26,4.16,6.94,13.46,8836250.3,7614810.066666666,1476283228.0,1558421646.0,0.89,-0.55,36438238182.497765,-12.98,318,-32.81,387,104.07,57,19.43,-1.14,5.62,0.52,0.51,34.3,0.604,25.09,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-12-02,False,False,6,,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:CRDO&interval=D,False,False,False
AI,"C3.ai, Inc.",NYSE,Packaged Software,10.86,10.73,10.59,10.42,9.93,9.81,9.51,10.42,10.72,10.55,11.02,10.64,4.47,4.49,0.49,4778073.6,5136217.7,55779324.0,53498844.0,0.62,0.0,1708059355.670046,6.47,114,18.04,118,33.25,176,19.26,2.08,2.54,0.65,0.77,45.1,0.113,11.26,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,2026-12-09,False,False,5,thin RVOL,"EMA, near21",9,https://www.tradingview.com/chart/?symbol=NYSE:AI&interval=D,False,False,False
BULL,Webull Corporation,NASDAQ,Packaged Software,7.65,8.39,8.9,8.71,8.21,7.5,6.91,7.16,8.31,8.51,8.04,7.61,6.46,6.69,0.51,14738177.6,17534914.3,134142094.0,152793398.0,0.61,-0.74,4052697740.377009,-10.84,296,12.67,141,54.86,124,18.89,-1.03,-14.01,1.5,0.83,7.8,0.318,25.97,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2026-11-19,False,False,5,thin RVOL,,4,https://www.tradingview.com/chart/?symbol=NASDAQ:BULL&interval=D,False,False,False
VKTX,"Viking Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,41.65,32.61,33.08,33.35,33.91,33.38,33.44,33.32,34.25,33.52,43.1,37.71,4.76,5.94,2.47,7825177.3,3817039.1666666665,158979681.0,127289350.0,2.41,2.23,4858594721.593635,23.41,31,9.61,156,22.54,204,18.52,3.85,25.9,4.08,2.18,159.3,0.39,3.12,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,2026-10-28,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:VKTX&interval=D,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.32,6.41,6.2,6.26,6.33,6.53,5.88,5.5,6.38,6.33,6.46,5.83,5.24,5.7,0.36,35691354.2,32520164.566666666,205527440.0,203614170.0,1.66,0.0,12666203541.795668,2.1,151,0.64,188,52.56,134,18.43,-0.02,1.94,0.02,1.74,135.0,0.219,16.43,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,2026-11-04,False,False,5,LoD>60% ATR,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:AUR&interval=D,False,False,False
CNXC,Concentrix Corporation,NASDAQ,Information Technology Services,30.21,28.73,29.39,27.93,26.69,25.83,27.08,30.23,29.09,28.61,31.26,28.84,6.13,6.4,1.93,1928158.0,1492593.1666666667,45091240.0,41688127.0,1.35,-0.62,1843364443.110128,18.29,56,25.25,94,11.23,239,18.25,2.06,2.79,0.88,1.25,70.9,0.243,14.56,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,2026-09-29,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA","EMA, near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CNXC&interval=D,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.71,7.15,6.97,6.77,6.53,7.4,6.88,6.84,7.24,7.0,7.78,7.4,5.46,5.66,0.44,5419512.8,5033931.8,38811614.0,34096498.0,0.72,-0.26,917808559.7092569,10.94,85,-13.57,272,57.35,120,18.24,3.18,10.59,1.79,0.87,71.1,0.189,11.24,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,2026-11-05,False,False,4,"LoD>60% ATR, thin RVOL",EMA,6,https://www.tradingview.com/chart/?symbol=NYSE:SG&interval=D,False,False,False
SIG,Signet Jewelers Limited,NYSE,Specialty Stores,100.12,100.25,92.43,90.36,91.64,87.94,88.75,88.94,98.46,95.03,102.44,98.94,4.32,4.23,4.24,1177959.5,995959.3666666667,99715452.0,89994224.0,0.61,-0.44,3733899527.34515,22.07,37,17.04,122,15.08,226,18.06,2.19,8.32,1.26,0.83,28.0,0.388,12.3,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,2026-12-08,False,False,5,thin RVOL,"EMA, near21",6,https://www.tradingview.com/chart/?symbol=NYSE:SIG&interval=D,False,False,False
NCNO,"nCino, Inc.",NASDAQ,Packaged Software,19.23,21.03,21.83,21.36,20.11,18.09,17.54,18.92,20.79,21.06,19.74,19.03,4.32,4.69,0.9,2471489.7,2665234.3666666667,51252457.0,56937402.0,0.8,-0.2,2033306663.5805795,-7.59,253,32.9,75,28.76,189,18.02,-0.93,-11.9,1.86,0.79,22.2,0.207,22.3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2026-12-02,False,False,5,thin RVOL,,4,https://www.tradingview.com/chart/?symbol=NASDAQ:NCNO&interval=D,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,198.13,184.41,183.31,176.67,169.11,171.61,176.75,188.15,188.48,182.15,204.5,195.64,5.04,6.03,11.95,11934845.0,10581068.9,2096427181.0,1869318645.0,0.61,-1.53,52274024810.0,4.97,129,31.06,80,17.9,220,17.98,2.84,8.09,1.45,0.74,20.8,0.228,9.61,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-10-29,False,False,6,,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NASDAQ:COIN&interval=D,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.66,6.63,6.96,7.05,6.72,5.81,5.76,6.16,6.68,6.8,6.72,6.5,4.75,4.59,0.31,14801774.6,11092898.766666668,73878706.0,78160565.0,0.93,-0.76,3922704737.4794517,-10.12,286,50.68,47,12.88,234,17.81,-0.19,-4.3,0.44,0.7,52.3,0.22,18.0,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-10-29,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:CCC&interval=D,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.29,5.64,5.55,5.48,5.23,5.28,5.21,5.71,5.57,5.52,5.58,5.25,5.12,5.51,0.29,35746537.3,35768911.86666667,189217544.0,195894407.0,1.01,-0.71,8946436049.494663,1.54,159,17.56,121,34.26,171,17.79,0.2,-4.65,0.76,1.13,13.7,0.118,9.37,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,2026-10-15,False,False,4,"thin RVOL, below 200-MA",near21,3,https://www.tradingview.com/chart/?symbol=NYSE:SNAP&interval=D,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,47.52,46.45,50.53,52.94,53.77,46.77,41.01,38.16,47.09,49.61,49.16,44.52,4.87,5.17,2.46,1302073.4,939887.3,44663444.0,49754657.0,2.5,4.6,1062141435.8311348,-17.36,364,-2.4,202,72.3,92,17.51,-2.25,-5.96,0.81,1.89,122.1,0.366,32.84,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,2026-11-27,False,True,4,"LoD>60% ATR, large gap","near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NASDAQ:CBRL&interval=D,False,False,False
